schema_id,dataset,features,raw_features,nb_features,nb_raw_features,num_valid_tests,num_invalid_tests,size_valid_tests,size_invalid_tests,full_size,stripped_size
Handwritten---allany8.json,Handwritten,"['$ref', '@siblingKeys', 'allOf', 'multipleOf', 'multipleOf:11', 'multipleOf:12', 'multipleOf:13', 'multipleOf:33', 'multipleOf:44', 'multipleOf:6', 'multipleOf:7', 'multipleOf:77', 'multipleOf:8', 'not', 'oneOf']","['definitions', 'type', 'type:number']",15,3,0,0,0,0,428,393
Handwritten---allany9.json,Handwritten,"['$ref', '@minmaxNumber', '@siblingKeys', 'allOf', 'anyOf', 'multipleOf', 'multipleOf:11', 'multipleOf:12', 'multipleOf:13', 'multipleOf:33', 'multipleOf:429', 'multipleOf:44', 'multipleOf:6', 'multipleOf:7', 'multipleOf:77', 'not']","['definitions', 'exclusiveMaximum', 'type', 'type:number']",16,4,0,0,0,0,463,424
Handwritten---allone1.json,Handwritten,"['$ref', '@minmaxNumber', '@siblingKeys', 'allOf', 'multipleOf', 'multipleOf:10', 'multipleOf:11', 'multipleOf:5', 'multipleOf:7', 'not', 'oneOf']","['definitions', 'minimum', 'type', 'type:number']",11,4,0,0,0,0,377,324
Handwritten---allone2.json,Handwritten,"['$ref', '@minmaxNumber', '@siblingKeys', 'allOf', 'multipleOf', 'multipleOf:11', 'multipleOf:15', 'multipleOf:3', 'multipleOf:5', 'multipleOf:8', 'not', 'oneOf']","['definitions', 'minimum', 'type', 'type:number']",12,4,0,0,0,0,456,378
Handwritten---allone4.json,Handwritten,"['$ref', '@minmaxNumber', '@siblingKeys', 'allOf', 'multipleOf', 'multipleOf:11', 'multipleOf:24', 'multipleOf:3', 'multipleOf:5', 'multipleOf:7', 'multipleOf:8', 'not', 'oneOf']","['definitions', 'minimum', 'type', 'type:number']",13,4,0,0,0,0,504,403
Handwritten---dep1.json,Handwritten,"['@siblingKeys', 'allOf', 'dependencies']","['required', 'type', 'type:object']",3,3,1,0,49,0,89,89
Handwritten---dep10.json,Handwritten,"['@minmaxItems', '@minmaxProperties', '@siblingKeys', 'additionalProperties', 'allOf', 'anyOf', 'dependencies', 'not', 'patternProperties']","['_boolSchema', 'allOf:trivial', 'minItems', 'minProperties', 'required', 'type', 'type:array', 'type:object']",9,8,0,0,0,0,379,379
Handwritten---dep2.json,Handwritten,"['@siblingKeys', 'allOf', 'dependencies']","['required', 'type', 'type:object']",3,3,0,0,0,0,158,158
Handwritten---dep3.json,Handwritten,"['@siblingKeys', 'allOf', 'anyOf', 'dependencies', 'not']","['required', 'type', 'type:object']",5,3,1,0,19,0,150,150
Handwritten---dep4.json,Handwritten,"['@minmaxProperties', '@siblingKeys', 'additionalProperties', 'allOf', 'anyOf', 'dependencies', 'not', 'patternProperties']","['_boolSchema', 'minProperties', 'required', 'type', 'type:object']",8,5,0,0,0,0,265,265
Handwritten---dep5.json,Handwritten,"['@minmaxProperties', '@siblingKeys', 'additionalProperties', 'allOf', 'anyOf', 'dependencies', 'not', 'patternProperties']","['_boolSchema', 'minProperties', 'required', 'type', 'type:object']",8,5,0,0,0,0,265,265
Handwritten---dep6.json,Handwritten,"['@minmaxProperties', '@siblingKeys', 'additionalProperties', 'allOf', 'anyOf', 'dependencies', 'not', 'patternProperties']","['_boolSchema', 'minProperties', 'required', 'type', 'type:object']",8,5,0,0,0,0,327,327
Handwritten---dep7.json,Handwritten,"['@minmaxProperties', '@siblingKeys', 'additionalProperties', 'allOf', 'anyOf', 'dependencies', 'not', 'patternProperties']","['_boolSchema', 'maxProperties', 'required', 'type', 'type:object']",8,5,1,4,19,103,327,327
Handwritten---dep8.json,Handwritten,"['@minmaxProperties', '@siblingKeys', 'additionalProperties', 'allOf', 'anyOf', 'dependencies', 'not', 'patternProperties']","['_boolSchema', 'maxProperties', 'required', 'type', 'type:object']",8,5,1,5,19,131,373,373
Handwritten---dep9.json,Handwritten,"['@minmaxItems', '@minmaxProperties', '@siblingKeys', 'additionalProperties', 'allOf', 'anyOf', 'dependencies', 'not', 'patternProperties']","['_boolSchema', 'minItems', 'minProperties', 'required', 'type', 'type:array', 'type:object']",9,7,0,0,0,0,398,398
Handwritten---existsName1.json,Handwritten,"['const', 'not', 'propertyNames']","['type', 'type:object']",3,2,0,0,0,0,63,63
Handwritten---itemscontains1.json,Handwritten,"['$ref', '@minmaxInteger', '@siblingKeys', 'allOf', 'contains', 'items', 'multipleOf', 'multipleOf:11', 'multipleOf:3']","['definitions', 'minimum', 'type', 'type:array', 'type:number']",9,5,0,0,0,0,285,285
Handwritten---itemscontains2.json,Handwritten,"['$ref', '@minmaxInteger', '@siblingKeys', 'allOf', 'contains', 'items', 'multipleOf', 'multipleOf:11', 'multipleOf:3']","['definitions', 'minimum', 'type', 'type:array', 'type:number']",9,5,0,0,0,0,285,285
Handwritten---key1.json,Handwritten,"['@minmaxInteger', '@minmaxNumber', 'else', 'enum', 'if', 'multipleOf', 'multipleOf:5', 'then']","['exclusiveMaximum', 'maximum', 'minimum', 'type', 'type:number']",8,5,0,0,0,0,157,157
Handwritten---key10.json,Handwritten,"['$ref', '@minmaxItems', '@siblingKeys', 'else', 'enum', 'if', 'items', 'multipleOf', 'multipleOf:2', 'oneOf', 'then']","['definitions', 'minItems', 'type', 'type:array']",11,4,0,0,0,0,351,300
Handwritten---key2.json,Handwritten,"['@minmaxNumber', 'else', 'enum', 'if', 'multipleOf', 'multipleOf:2', 'multipleOf:5', 'not', 'then']","['exclusiveMaximum', 'maximum', 'minimum', 'type', 'type:number']",9,5,0,0,0,0,174,174
Handwritten---key3.json,Handwritten,"['@minmaxNumber', '@siblingKeys', 'allOf', 'else', 'enum', 'if', 'then']","['maximum', 'minimum', 'type', 'type:number']",7,4,0,0,0,0,197,197
Handwritten---key4.json,Handwritten,"['$ref', '@minmaxNumber', '@siblingKeys', 'allOf', 'else', 'enum', 'if', 'then']","['definitions', 'maximum', 'minimum', 'type', 'type:number']",8,5,0,0,0,0,335,335
Handwritten---key5.json,Handwritten,"['$ref', '@minmaxItems', '@siblingKeys', 'allOf', 'else', 'enum', 'if', 'then']","['definitions', 'minItems', 'type', 'type:array']",8,4,0,0,0,0,274,274
Handwritten---key6.json,Handwritten,"['$ref', '@minmaxItems', '@minmaxNumber', '@siblingKeys', 'allOf', 'else', 'enum', 'if', 'items', 'then']","['definitions', 'minItems', 'minimum', 'type', 'type:array']",10,5,0,0,0,0,314,314
Handwritten---key7.json,Handwritten,"['$ref', '@minmaxItems', '@minmaxNumber', '@siblingKeys', 'anyOf', 'else', 'enum', 'if', 'items', 'then']","['definitions', 'exclusiveMaximum', 'minItems', 'type', 'type:array']",10,5,0,0,0,0,307,307
Handwritten---key8.json,Handwritten,"['$ref', '@minmaxItems', '@minmaxNumber', '@siblingKeys', 'else', 'enum', 'if', 'items', 'oneOf', 'then']","['definitions', 'exclusiveMaximum', 'minItems', 'type', 'type:array']",10,5,0,0,0,0,301,301
Handwritten---key9.json,Handwritten,"['$ref', '@minmaxItems', '@minmaxNumber', '@siblingKeys', 'else', 'enum', 'if', 'items', 'oneOf', 'then']","['definitions', 'exclusiveMaximum', 'minItems', 'type', 'type:array']",10,5,0,0,0,0,366,307
Handwritten---length.json,Handwritten,"['@minmaxLength', 'allOf', 'not']","['maxLength', 'minLength', 'type', 'type:string']",3,4,0,0,0,0,321,321
Handwritten---mod30.json,Handwritten,"['$ref', '@minmaxProperties', 'additionalProperties', 'additionalProperties:object', 'allOf', 'not']","['_boolSchema', 'definitions', 'minProperties', 'properties', 'type', 'type:object']",6,6,0,0,0,0,1590,991
Handwritten---mod301.json,Handwritten,"['$ref', '@minmaxProperties', 'additionalProperties', 'additionalProperties:object', 'allOf', 'not']","['_boolSchema', 'definitions', 'minProperties', 'properties', 'type', 'type:object']",6,6,0,0,0,0,1590,991
Handwritten---mod302.json,Handwritten,"['$ref', '@minmaxProperties', 'additionalProperties', 'additionalProperties:object', 'allOf', 'not']","['_boolSchema', 'definitions', 'minProperties', 'properties', 'type', 'type:object']",6,6,0,0,0,0,1152,991
Handwritten---mod303.json,Handwritten,"['$ref', '@minmaxProperties', 'additionalProperties', 'additionalProperties:object', 'allOf', 'not']","['_boolSchema', 'definitions', 'minProperties', 'properties', 'type', 'type:object']",6,6,0,0,0,0,1214,1011
Handwritten---mod304.json,Handwritten,"['$ref', '@minmaxProperties', 'additionalProperties', 'additionalProperties:object', 'allOf', 'not']","['_boolSchema', 'definitions', 'minProperties', 'properties', 'type', 'type:object']",6,6,0,0,0,0,1680,1477
Handwritten---mod305.json,Handwritten,"['$ref', '@minmaxInteger', '@minmaxProperties', 'additionalProperties', 'additionalProperties:object', 'allOf', 'multipleOf', 'multipleOf:2', 'multipleOf:3', 'multipleOf:5', 'not']","['_boolSchema', 'definitions', 'exclusiveMinimum', 'minProperties', 'properties', 'required', 'type', 'type:integer', 'type:object']",11,9,0,0,0,0,1362,1159
Handwritten---mod306.json,Handwritten,"['$ref', '@minmaxInteger', '@minmaxItems', '@minmaxProperties', 'additionalProperties', 'additionalProperties:object', 'allOf', 'items', 'multipleOf', 'multipleOf:2', 'multipleOf:3', 'multipleOf:5', 'not']","['_boolSchema', 'definitions', 'exclusiveMinimum', 'minItems', 'minProperties', 'properties', 'required', 'type', 'type:array', 'type:integer', 'type:object']",13,11,0,0,0,0,1389,1297
Handwritten---mod309.json,Handwritten,"['$ref', '@minmaxInteger', 'additionalProperties', 'additionalProperties:object', 'allOf', 'multipleOf', 'multipleOf:2', 'multipleOf:3', 'multipleOf:5', 'not']","['_boolSchema', 'definitions', 'exclusiveMinimum', 'properties', 'required', 'type', 'type:integer', 'type:object']",10,8,0,0,0,0,1447,1244
Handwritten---notnames1.json,Handwritten,"['const', 'not', 'patternProperties', 'propertyNames']","['type', 'type:boolean', 'type:object']",4,3,0,0,0,0,110,110
Handwritten---notnames10.json,Handwritten,"['$ref', '@minmaxProperties', '@siblingKeys', 'allOf', 'const', 'not', 'pattern', 'patternProperties', 'propertyNames']","['definitions', 'maxProperties', 'type', 'type:object']",9,4,1,6,46,339,1122,895
Handwritten---notnames2.json,Handwritten,"['$ref', '@siblingKeys', 'allOf', 'const', 'not', 'patternProperties', 'propertyNames']","['type', 'type:boolean', 'type:object']",7,3,0,0,0,0,187,187
Handwritten---notnames4.json,Handwritten,"['$ref', '@siblingKeys', 'allOf', 'const', 'not', 'pattern', 'patternProperties', 'propertyNames']","['type', 'type:boolean', 'type:object']",8,3,0,0,0,0,309,309
Handwritten---notnames5.json,Handwritten,"['$ref', '@siblingKeys', 'allOf', 'not', 'pattern', 'patternProperties', 'propertyNames']","['type', 'type:object']",7,2,0,0,0,0,316,316
Handwritten---notnames6.json,Handwritten,"['$ref', '@minmaxProperties', '@siblingKeys', 'allOf', 'not', 'pattern', 'patternProperties', 'propertyNames']","['maxProperties', 'type', 'type:object']",8,3,0,0,0,0,335,335
Handwritten---notnames7.json,Handwritten,"['$ref', '@minmaxProperties', '@siblingKeys', 'allOf', 'not', 'pattern', 'patternProperties', 'propertyNames']","['maxProperties', 'type', 'type:object']",8,3,0,0,0,0,495,433
Handwritten---notnames9.json,Handwritten,"['$ref', '@minmaxProperties', '@siblingKeys', 'allOf', 'not', 'pattern', 'patternProperties', 'propertyNames']","['definitions', 'maxProperties', 'type', 'type:object']",8,4,2,0,143,0,1071,796
Handwritten---num0.json,Handwritten,"['@minmaxInteger', 'multipleOf', 'multipleOf:7']","['exclusiveMaximum', 'exclusiveMinimum', 'maximum', 'minimum', 'type', 'type:integer']",3,6,0,0,0,0,114,114
Handwritten---num1.json,Handwritten,"['@minmaxInteger', '@siblingKeys', 'allOf', 'enum', 'multipleOf', 'multipleOf:2', 'multipleOf:3', 'multipleOf:4', 'multipleOf:5', 'multipleOf:7', 'multipleOf:9', 'not']","['exclusiveMinimum', 'minimum', 'type', 'type:integer']",12,4,0,0,0,0,291,291
Handwritten---num2.json,Handwritten,"['$ref', '@minmaxInteger', '@siblingKeys', 'anyOf', 'const', 'multipleOf', 'multipleOf:11', 'multipleOf:13', 'multipleOf:2', 'multipleOf:3', 'multipleOf:5', 'multipleOf:7', 'not']","['definitions', 'exclusiveMaximum', 'exclusiveMinimum', 'type', 'type:integer']",13,5,0,0,0,0,258,258
Handwritten---num3.json,Handwritten,"['$ref', '@minmaxInteger', '@siblingKeys', 'anyOf', 'const', 'multipleOf', 'multipleOf:11', 'multipleOf:13', 'multipleOf:13.5', 'multipleOf:2', 'multipleOf:37', 'multipleOf:5', 'multipleOf:7', 'not', 'pattern']","['definitions', 'exclusiveMaximum', 'exclusiveMinimum', 'type', 'type:integer']",15,5,0,0,0,0,297,297
Handwritten---num4.json,Handwritten,"['$ref', '@minmaxNumber', '@siblingKeys', 'allOf', 'anyOf', 'const', 'multipleOf', 'multipleOf:11', 'multipleOf:19', 'multipleOf:2', 'multipleOf:2.125', 'multipleOf:37', 'multipleOf:5', 'multipleOf:6.5', 'multipleOf:6.75', 'multipleOf:7', 'multipleOf:9.5', 'not']","['_boolSchema', 'definitions', 'exclusiveMaximum', 'exclusiveMinimum', 'properties', 'required']",18,6,0,0,0,0,384,384
Handwritten---num5.json,Handwritten,"['$ref', '@minmaxNumber', 'allOf', 'anyOf', 'const', 'multipleOf', 'multipleOf:11', 'multipleOf:19', 'multipleOf:2', 'multipleOf:2.125', 'multipleOf:37', 'multipleOf:5', 'multipleOf:6.5', 'multipleOf:6.75', 'multipleOf:7', 'multipleOf:9.5', 'not', 'patternProperties']","['definitions', 'exclusiveMaximum', 'exclusiveMinimum', 'required', 'type', 'type:object']",18,6,0,0,0,0,436,436
Handwritten---object1.json,Handwritten,"['$ref', '@minmaxProperties', '@siblingKeys', 'allOf', 'not', 'pattern', 'patternProperties', 'propertyNames']","['definitions', 'maxProperties', 'minProperties', 'type', 'type:object', 'type:string']",8,6,0,0,0,0,378,378
Handwritten---object10.json,Handwritten,"['$ref', '@minmaxProperties', '@siblingKeys', 'allOf', 'anyOf', 'not', 'pattern', 'patternProperties', 'propertyNames']","['_boolSchema', 'definitions', 'maxProperties', 'minProperties', 'required', 'type', 'type:object']",9,7,0,0,0,0,947,947
Handwritten---object2.json,Handwritten,"['$ref', '@minmaxProperties', '@siblingKeys', 'allOf', 'not', 'pattern', 'patternProperties', 'propertyNames']","['definitions', 'maxProperties', 'minProperties', 'type', 'type:object', 'type:string']",8,6,0,0,0,0,379,379
Handwritten---object3.json,Handwritten,"['$ref', '@minmaxProperties', '@siblingKeys', 'allOf', 'not', 'pattern', 'patternProperties', 'propertyNames']","['definitions', 'maxProperties', 'minProperties', 'type', 'type:object', 'type:string']",8,6,0,0,0,0,378,378
Handwritten---object4.json,Handwritten,"['$ref', '@minmaxProperties', '@siblingKeys', 'allOf', 'not', 'pattern', 'propertyNames']","['definitions', 'maxProperties', 'minProperties', 'type', 'type:object']",7,5,0,0,0,0,326,326
Handwritten---object5.json,Handwritten,"['$ref', '@minmaxProperties', '@siblingKeys', 'allOf', 'not', 'pattern', 'propertyNames']","['definitions', 'maxProperties', 'minProperties', 'type', 'type:object']",7,5,0,0,0,0,428,428
Handwritten---object6.json,Handwritten,"['$ref', '@minmaxProperties', '@siblingKeys', 'allOf', 'not', 'pattern', 'propertyNames']","['definitions', 'maxProperties', 'minProperties', 'type', 'type:object']",7,5,0,0,0,0,524,524
Handwritten---object7.json,Handwritten,"['$ref', '@minmaxProperties', '@siblingKeys', 'allOf', 'not', 'pattern', 'patternProperties', 'propertyNames']","['_boolSchema', 'definitions', 'maxProperties', 'minProperties', 'required', 'type', 'type:object']",8,7,0,0,0,0,579,579
Handwritten---object8.json,Handwritten,"['$ref', '@minmaxProperties', '@siblingKeys', 'allOf', 'anyOf', 'not', 'pattern', 'patternProperties', 'propertyNames']","['_boolSchema', 'definitions', 'maxProperties', 'minProperties', 'required', 'type', 'type:object']",9,7,0,0,0,0,619,619
Handwritten---object9.json,Handwritten,"['$ref', '@minmaxProperties', '@siblingKeys', 'allOf', 'anyOf', 'not', 'pattern', 'patternProperties', 'propertyNames']","['_boolSchema', 'definitions', 'maxProperties', 'minProperties', 'required', 'type', 'type:object']",9,7,0,0,0,0,928,928
Handwritten---oneOf4.json,Handwritten,"['$ref', '@minmaxNumber', '@minmaxProperties', '@siblingKeys', 'multipleOf', 'multipleOf:10', 'multipleOf:5', 'oneOf', 'patternProperties']","['definitions', 'maxProperties', 'maximum', 'type', 'type:object']",9,5,0,0,0,0,335,335
Handwritten---oneof10_2.json,Handwritten,"['$ref', '@minmaxItems', '@siblingKeys', 'oneOf', 'pattern']","['definitions', 'minItems']",5,2,0,0,0,0,221,221
Handwritten---oneof11.json,Handwritten,"['dependencies', 'else', 'if', 'not', 'oneOf', 'then']","['required', 'type', 'type:object']",6,3,0,0,0,0,175,175
Handwritten---oneof12.json,Handwritten,"['not', 'oneOf']","['_boolSchema', 'properties', 'required']",2,3,0,0,0,0,73,73
Handwritten---oneof13.json,Handwritten,"['allOf', 'not', 'oneOf']",['required'],3,1,0,0,0,0,139,139
Handwritten---oneof1_2.json,Handwritten,"['@minmaxNumber', '@siblingKeys', 'multipleOf', 'multipleOf:10', 'oneOf', 'patternProperties']","['maximum', 'type', 'type:object']",6,3,0,0,0,0,145,145
Handwritten---oneof2_2.json,Handwritten,"['@minmaxNumber', '@siblingKeys', 'multipleOf', 'multipleOf:10', 'oneOf', 'patternProperties']","['maximum', 'type', 'type:object']",6,3,0,0,0,0,147,147
Handwritten---oneof3_2.json,Handwritten,"['@minmaxNumber', '@siblingKeys', 'multipleOf', 'multipleOf:10', 'multipleOf:5', 'oneOf', 'patternProperties']","['maximum', 'type', 'type:object']",7,3,0,0,0,0,204,204
Handwritten---oneof5.json,Handwritten,"['anyOf', 'dependencies', 'not', 'oneOf']",['required'],4,1,0,0,0,0,173,173
Handwritten---oneof5_2.json,Handwritten,"['$ref', 'oneOf']",['definitions'],2,1,0,0,0,0,247,95
Handwritten---oneof6.json,Handwritten,"['dependencies', 'not', 'oneOf']","['_boolSchema', 'required']",3,2,0,0,0,0,67,67
Handwritten---oneof8.json,Handwritten,"['anyOf', 'dependencies', 'not', 'oneOf']","['required', 'type', 'type:object']",4,3,0,0,0,0,224,224
Handwritten---oneof9.json,Handwritten,"['@minmaxProperties', 'anyOf', 'dependencies', 'not', 'oneOf']","['minProperties', 'required', 'type', 'type:object']",5,4,0,0,0,0,207,207
Handwritten---oneofanyofitc1.json,Handwritten,"['$ref', '@minmaxInteger', '@siblingKeys', 'anyOf', 'contains', 'items', 'multipleOf', 'multipleOf:11', 'multipleOf:4', 'oneOf']","['definitions', 'minimum', 'type', 'type:array', 'type:number']",10,5,0,0,0,0,398,398
Handwritten---oneofanyofitc2.json,Handwritten,"['$ref', '@minmaxInteger', '@siblingKeys', 'anyOf', 'contains', 'items', 'multipleOf', 'multipleOf:11', 'multipleOf:4', 'oneOf']","['definitions', 'minimum', 'type', 'type:array', 'type:number']",10,5,0,0,0,0,398,398
Handwritten---oneofanyofitc3.json,Handwritten,"['$ref', '@minmaxInteger', '@siblingKeys', 'anyOf', 'contains', 'items', 'multipleOf', 'multipleOf:11', 'oneOf']","['definitions', 'minimum', 'type', 'type:array', 'type:number']",9,5,0,0,0,0,413,413
